央视地方,#genre#
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1735660799-0-0-1963c999651ea135890d90bcc5ae172d
凤凰香港频道,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
香港卫视文旅台,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
CHC-动作电影,http://119.98.233.151:85/rtp/239.69.1.242:11094
CHC-动作电影,http://119.98.92.242:4022/rtp/239.69.1.242:11094
CHC-动作电影,http://171.80.234.215:8888/rtp/239.69.1.242:11094
CHC-动作电影,http://171.80.251.212:8888/rtp/239.69.1.242:11094
CHC-动作电影,http://219.140.132.102:8887/rtp/239.69.1.242:11094
CHC-家庭影院,http://119.98.233.151:85/rtp/239.69.1.243:11100
CHC-家庭影院,http://119.98.92.242:4022/rtp/239.69.1.243:11100
CHC-家庭影院,http://171.80.234.215:8888/rtp/239.69.1.243:11100
CHC-家庭影院,http://171.80.251.212:8888/rtp/239.69.1.243:11100
CHC-家庭影院,http://219.140.132.102:8887/rtp/239.69.1.243:11100
CHC-高清电影,http://119.98.233.151:85/rtp/239.69.1.241:11088
CHC-高清电影,http://119.98.92.242:4022/rtp/239.69.1.241:11088
CHC-高清电影,http://171.80.234.215:8888/rtp/239.69.1.241:11088
CHC-高清电影,http://171.80.251.212:8888/rtp/239.69.1.241:11088
CHC-高清电影,http://219.140.132.102:8887/rtp/239.69.1.241:11088
东南卫视,http://119.98.233.151:85/rtp/239.69.1.108:10286
东南卫视,http://119.98.92.242:4022/rtp/239.69.1.108:10286
东南卫视,http://171.80.234.215:8888/rtp/239.69.1.108:10286
东南卫视,http://171.80.251.212:8888/rtp/239.69.1.108:10286
东南卫视,http://219.140.132.102:8887/rtp/239.69.1.108:10286
东方卫视,http://119.98.233.151:85/rtp/239.254.96.142:8926
东方卫视,http://119.98.233.151:85/rtp/239.69.1.173:10674
东方卫视,http://119.98.92.242:4022/rtp/239.254.96.142:8926
东方卫视,http://119.98.92.242:4022/rtp/239.69.1.173:10674
东方卫视,http://171.80.234.215:8888/rtp/239.254.96.142:8926
东方卫视,http://171.80.234.215:8888/rtp/239.69.1.173:10674
东方卫视,http://171.80.251.212:8888/rtp/239.254.96.142:8926
东方卫视,http://171.80.251.212:8888/rtp/239.69.1.173:10674
